index,hit@1,hit@3,lon,lat,probabilities
126,1,1,16.63936074,47.07992035,"[[0.2269287109375, 0.0894775390625, 0.03790283203125, 0.08367919921875, 0.084228515625, 0.22216796875, 0.06201171875, 0.06610107421875, 0.04498291015625, 0.08245849609375]]"
127,1,1,4.563489594,49.10791656,"[[0.038177490234375, 0.058135986328125, 0.237060546875, 0.0711669921875, 0.1038818359375, 0.042144775390625, 0.0706787109375, 0.07562255859375, 0.223388671875, 0.0797119140625]]"
128,1,1,10.78307441,48.21170118,"[[0.041015625, 0.060882568359375, 0.1973876953125, 0.07305908203125, 0.10137939453125, 0.04962158203125, 0.060516357421875, 0.07696533203125, 0.26904296875, 0.070068359375]]"
129,1,1,4.298687336,48.85352266,"[[0.0498046875, 0.051300048828125, 0.1640625, 0.10992431640625, 0.10870361328125, 0.05975341796875, 0.052398681640625, 0.070068359375, 0.270263671875, 0.063720703125]]"
130,1,1,11.97519966,53.47625895,"[[0.12158203125, 0.107666015625, 0.061279296875, 0.2103271484375, 0.0762939453125, 0.1112060546875, 0.0609130859375, 0.11932373046875, 0.07672119140625, 0.05462646484375]]"
131,1,1,4.41686702,49.04718462,"[[0.03900146484375, 0.0828857421875, 0.239013671875, 0.08026123046875, 0.11767578125, 0.0357666015625, 0.057159423828125, 0.0992431640625, 0.1827392578125, 0.0662841796875]]"
132,-1,1,-2.14942747,39.0809752,"[[0.1304931640625, 0.2047119140625, 0.05621337890625, 0.05291748046875, 0.0980224609375, 0.12841796875, 0.044189453125, 0.1680908203125, 0.055572509765625, 0.061370849609375]]"
133,1,1,16.04074984,48.75833703,"[[0.06756591796875, 0.06121826171875, 0.06622314453125, 0.07220458984375, 0.05499267578125, 0.0716552734375, 0.340087890625, 0.048309326171875, 0.051544189453125, 0.166259765625]]"
134,1,1,1.645580873,49.25708571,"[[0.1781005859375, 0.07977294921875, 0.0374755859375, 0.067626953125, 0.07464599609375, 0.311767578125, 0.0653076171875, 0.059539794921875, 0.05120849609375, 0.07452392578125]]"
135,-1,1,18.65097768,47.15376507,"[[0.049957275390625, 0.05181884765625, 0.10235595703125, 0.06982421875, 0.07550048828125, 0.04931640625, 0.2724609375, 0.0447998046875, 0.0718994140625, 0.2120361328125]]"
136,1,1,1.326833436,48.2702853,"[[0.07220458984375, 0.150146484375, 0.11187744140625, 0.06927490234375, 0.1690673828125, 0.06317138671875, 0.04864501953125, 0.132568359375, 0.10443115234375, 0.07879638671875]]"
137,1,1,24.47479607,43.4706667,"[[0.099853515625, 0.09979248046875, 0.07269287109375, 0.2191162109375, 0.08740234375, 0.1024169921875, 0.050140380859375, 0.116943359375, 0.100830078125, 0.050811767578125]]"
138,1,1,27.38480273,44.25170823,"[[0.05499267578125, 0.05450439453125, 0.158447265625, 0.09991455078125, 0.12493896484375, 0.0662841796875, 0.0472412109375, 0.0684814453125, 0.25830078125, 0.06689453125]]"
139,1,1,18.29626562,47.11706956,"[[0.1102294921875, 0.251953125, 0.060455322265625, 0.060394287109375, 0.0872802734375, 0.0931396484375, 0.050994873046875, 0.17236328125, 0.056793212890625, 0.05633544921875]]"
140,1,1,4.375163193,49.08756134,"[[0.11187744140625, 0.252685546875, 0.061065673828125, 0.06195068359375, 0.08636474609375, 0.08746337890625, 0.05279541015625, 0.1739501953125, 0.053436279296875, 0.05828857421875]]"
141,1,1,4.237031124,48.71758286,"[[0.0638427734375, 0.056671142578125, 0.06976318359375, 0.070068359375, 0.0557861328125, 0.06854248046875, 0.341796875, 0.045196533203125, 0.053466796875, 0.1749267578125]]"
142,1,1,5.901906426,49.11955546,"[[0.161865234375, 0.19287109375, 0.0435791015625, 0.0516357421875, 0.08892822265625, 0.175048828125, 0.058135986328125, 0.11419677734375, 0.04296875, 0.0706787109375]]"
143,1,1,2.112571168,48.36957781,"[[0.06939697265625, 0.06500244140625, 0.06475830078125, 0.067138671875, 0.05511474609375, 0.07452392578125, 0.33740234375, 0.047271728515625, 0.048675537109375, 0.1708984375]]"
144,-1,1,17.9640462,46.07522521,"[[0.05059814453125, 0.0694580078125, 0.1595458984375, 0.053375244140625, 0.142822265625, 0.048492431640625, 0.11279296875, 0.0662841796875, 0.1263427734375, 0.17041015625]]"
145,1,1,12.15793852,53.45911936,"[[0.0799560546875, 0.08172607421875, 0.08380126953125, 0.2958984375, 0.068603515625, 0.068603515625, 0.0750732421875, 0.09832763671875, 0.093017578125, 0.054962158203125]]"
146,1,1,17.9227845,46.05863806,"[[0.05963134765625, 0.0513916015625, 0.1414794921875, 0.10076904296875, 0.139892578125, 0.0782470703125, 0.0491943359375, 0.065185546875, 0.24169921875, 0.07257080078125]]"
147,-1,1,4.425210693,48.80444263,"[[0.096435546875, 0.133544921875, 0.07330322265625, 0.2105712890625, 0.0794677734375, 0.07025146484375, 0.0550537109375, 0.1573486328125, 0.0736083984375, 0.0504150390625]]"
148,1,1,20.47415458,46.16451361,"[[0.1903076171875, 0.1002197265625, 0.037109375, 0.059417724609375, 0.07818603515625, 0.288818359375, 0.05865478515625, 0.06817626953125, 0.047454833984375, 0.07159423828125]]"
149,1,1,4.553856685,49.08465148,"[[0.11297607421875, 0.127197265625, 0.07733154296875, 0.08416748046875, 0.1260986328125, 0.1282958984375, 0.032196044921875, 0.1611328125, 0.09918212890625, 0.051513671875]]"
150,1,1,18.54322961,47.34066868,"[[0.1781005859375, 0.07806396484375, 0.038909912109375, 0.0609130859375, 0.075927734375, 0.31201171875, 0.06768798828125, 0.05804443359375, 0.05047607421875, 0.0799560546875]]"
151,1,1,4.343115491,48.92927087,"[[0.041534423828125, 0.05828857421875, 0.187255859375, 0.086181640625, 0.10333251953125, 0.049774169921875, 0.04913330078125, 0.082275390625, 0.284423828125, 0.057861328125]]"
152,-1,1,2.08759304,48.44739268,"[[0.04461669921875, 0.06500244140625, 0.20703125, 0.09619140625, 0.12274169921875, 0.044342041015625, 0.052642822265625, 0.0799560546875, 0.2203369140625, 0.06707763671875]]"
153,-1,1,18.11416755,51.88235766,"[[0.044708251953125, 0.09014892578125, 0.189453125, 0.1070556640625, 0.1278076171875, 0.03924560546875, 0.0673828125, 0.0986328125, 0.15625, 0.0792236328125]]"
154,1,1,14.73263588,50.96765444,"[[0.03692626953125, 0.0626220703125, 0.2432861328125, 0.06884765625, 0.11260986328125, 0.038055419921875, 0.06951904296875, 0.079345703125, 0.20751953125, 0.081298828125]]"
155,1,1,18.31961931,46.89695612,"[[0.0611572265625, 0.055084228515625, 0.072021484375, 0.07501220703125, 0.05792236328125, 0.06378173828125, 0.332763671875, 0.0452880859375, 0.0546875, 0.18212890625]]"
156,1,1,4.332077199,49.11476077,"[[0.09619140625, 0.0616455078125, 0.0714111328125, 0.2802734375, 0.074951171875, 0.11328125, 0.07476806640625, 0.07208251953125, 0.09344482421875, 0.061981201171875]]"
157,1,1,20.15953416,46.19844694,"[[0.0693359375, 0.06402587890625, 0.06451416015625, 0.06689453125, 0.055023193359375, 0.07452392578125, 0.338623046875, 0.046966552734375, 0.0489501953125, 0.171142578125]]"
158,1,1,1.821617096,48.57064793,"[[0.1177978515625, 0.233154296875, 0.05780029296875, 0.057647705078125, 0.1063232421875, 0.09820556640625, 0.047149658203125, 0.16552734375, 0.052947998046875, 0.06341552734375]]"
159,1,1,26.24038787,44.55666178,"[[0.06878662109375, 0.1971435546875, 0.092529296875, 0.09124755859375, 0.08380126953125, 0.054168701171875, 0.045928955078125, 0.238525390625, 0.08209228515625, 0.0457763671875]]"
160,1,1,2.13562531,49.09164615,"[[0.06939697265625, 0.05987548828125, 0.064697265625, 0.06951904296875, 0.055419921875, 0.076171875, 0.330322265625, 0.046417236328125, 0.049285888671875, 0.1787109375]]"
161,1,1,4.135559681,48.96833991,"[[0.08660888671875, 0.250732421875, 0.07672119140625, 0.06414794921875, 0.0989990234375, 0.06915283203125, 0.05364990234375, 0.17529296875, 0.0643310546875, 0.060394287109375]]"
162,1,1,27.45764424,43.60816201,"[[0.0352783203125, 0.0548095703125, 0.23828125, 0.08734130859375, 0.09808349609375, 0.03955078125, 0.066650390625, 0.07415771484375, 0.2373046875, 0.0684814453125]]"
163,-1,1,16.77967182,51.83977303,"[[0.06787109375, 0.1710205078125, 0.1044921875, 0.0889892578125, 0.0887451171875, 0.053497314453125, 0.062103271484375, 0.2159423828125, 0.08380126953125, 0.0635986328125]]"
164,1,1,16.21966673,48.41714789,"[[0.03851318359375, 0.05718994140625, 0.200927734375, 0.07257080078125, 0.10723876953125, 0.04766845703125, 0.06494140625, 0.07025146484375, 0.263427734375, 0.0771484375]]"
165,1,1,24.48248299,43.46457625,"[[0.07586669921875, 0.16064453125, 0.1021728515625, 0.1544189453125, 0.09991455078125, 0.054412841796875, 0.057952880859375, 0.153564453125, 0.0841064453125, 0.056793212890625]]"
166,1,1,4.444163513,52.08143093,"[[0.0992431640625, 0.252197265625, 0.0655517578125, 0.064697265625, 0.0897216796875, 0.07806396484375, 0.0491943359375, 0.1898193359375, 0.0560302734375, 0.05548095703125]]"
167,-1,1,25.95089592,44.49043077,"[[0.045318603515625, 0.04718017578125, 0.137939453125, 0.061492919921875, 0.08843994140625, 0.050384521484375, 0.2064208984375, 0.0462646484375, 0.1220703125, 0.1944580078125]]"
168,1,1,10.90449495,48.11680843,"[[0.1636962890625, 0.07305908203125, 0.04229736328125, 0.061370849609375, 0.0797119140625, 0.3115234375, 0.0673828125, 0.059234619140625, 0.058319091796875, 0.08331298828125]]"
169,-1,1,18.05875012,45.98701983,"[[0.20654296875, 0.1319580078125, 0.035491943359375, 0.057159423828125, 0.07916259765625, 0.2410888671875, 0.055145263671875, 0.084228515625, 0.03997802734375, 0.0693359375]]"
170,1,1,28.51898003,44.11875395,"[[0.038116455078125, 0.05548095703125, 0.233642578125, 0.06951904296875, 0.1131591796875, 0.040435791015625, 0.07244873046875, 0.0692138671875, 0.2171630859375, 0.0906982421875]]"
171,1,1,18.55559043,47.05286192,"[[0.17578125, 0.07427978515625, 0.0389404296875, 0.062042236328125, 0.07965087890625, 0.312744140625, 0.06451416015625, 0.05841064453125, 0.0528564453125, 0.0806884765625]]"
172,1,1,18.34220742,47.01764562,"[[0.0570068359375, 0.0712890625, 0.099365234375, 0.051177978515625, 0.092529296875, 0.05474853515625, 0.2054443359375, 0.06451416015625, 0.07666015625, 0.227294921875]]"
173,1,1,18.55714609,47.07622339,"[[0.0648193359375, 0.059295654296875, 0.06781005859375, 0.0689697265625, 0.0550537109375, 0.068115234375, 0.343994140625, 0.04693603515625, 0.05133056640625, 0.173828125]]"
174,1,1,4.243418998,49.05222547,"[[0.07366943359375, 0.2017822265625, 0.0889892578125, 0.0933837890625, 0.078857421875, 0.054351806640625, 0.048187255859375, 0.2369384765625, 0.07855224609375, 0.045318603515625]]"
175,1,1,4.15234721,48.98632713,"[[0.07879638671875, 0.18994140625, 0.08502197265625, 0.09771728515625, 0.0750732421875, 0.060943603515625, 0.051422119140625, 0.239013671875, 0.074951171875, 0.047149658203125]]"
176,1,1,0.961506295,48.92494747,"[[0.1695556640625, 0.08734130859375, 0.06536865234375, 0.07275390625, 0.139404296875, 0.1405029296875, 0.06744384765625, 0.07000732421875, 0.0621337890625, 0.1253662109375]]"
177,1,1,24.43877406,43.59294017,"[[0.0672607421875, 0.060546875, 0.06561279296875, 0.070556640625, 0.054412841796875, 0.0716552734375, 0.343994140625, 0.046905517578125, 0.0509033203125, 0.168212890625]]"
178,-1,1,24.43903029,43.51166736,"[[0.048065185546875, 0.058807373046875, 0.19384765625, 0.09002685546875, 0.1475830078125, 0.048370361328125, 0.05908203125, 0.06842041015625, 0.201171875, 0.084716796875]]"
179,1,1,22.3117456,51.06772822,"[[0.0367431640625, 0.06390380859375, 0.2445068359375, 0.073974609375, 0.10894775390625, 0.03839111328125, 0.0555419921875, 0.08831787109375, 0.2254638671875, 0.06402587890625]]"
180,-1,1,-1.862061461,39.061337,"[[0.21484375, 0.0947265625, 0.03564453125, 0.123779296875, 0.0780029296875, 0.2174072265625, 0.0535888671875, 0.07489013671875, 0.043212890625, 0.0638427734375]]"
181,1,1,-1.963143268,38.9038436,"[[0.1763916015625, 0.07440185546875, 0.037384033203125, 0.07049560546875, 0.07427978515625, 0.3115234375, 0.07171630859375, 0.056793212890625, 0.048309326171875, 0.078857421875]]"
182,-1,1,4.204069638,48.97182171,"[[0.226318359375, 0.08123779296875, 0.03997802734375, 0.0823974609375, 0.0870361328125, 0.2325439453125, 0.05718994140625, 0.06597900390625, 0.0487060546875, 0.07861328125]]"
183,1,1,23.8250672,44.39899009,"[[0.042572021484375, 0.058502197265625, 0.1883544921875, 0.0889892578125, 0.1009521484375, 0.04827880859375, 0.049591064453125, 0.08380126953125, 0.28125, 0.057769775390625]]"
184,1,1,24.39235936,43.53129319,"[[0.082763671875, 0.06158447265625, 0.0986328125, 0.25048828125, 0.09429931640625, 0.0738525390625, 0.0811767578125, 0.069580078125, 0.10650634765625, 0.0810546875]]"
185,1,1,4.475197404,48.88295761,"[[0.08074951171875, 0.2509765625, 0.079345703125, 0.07421875, 0.087890625, 0.06475830078125, 0.0543212890625, 0.1871337890625, 0.0684814453125, 0.0521240234375]]"
186,-1,1,16.77995034,51.82921927,"[[0.2098388671875, 0.0789794921875, 0.04473876953125, 0.07196044921875, 0.1065673828125, 0.22216796875, 0.053680419921875, 0.068359375, 0.055938720703125, 0.087646484375]]"
187,1,1,5.801546925,52.53678808,"[[0.09344482421875, 0.06927490234375, 0.07049560546875, 0.2919921875, 0.0762939453125, 0.09661865234375, 0.07366943359375, 0.08056640625, 0.08624267578125, 0.06146240234375]]"
188,1,1,18.58043947,47.0403818,"[[0.1702880859375, 0.0838623046875, 0.040252685546875, 0.059326171875, 0.0762939453125, 0.306640625, 0.06829833984375, 0.06298828125, 0.052001953125, 0.0799560546875]]"
189,1,1,18.59830933,47.05152597,"[[0.039520263671875, 0.08343505859375, 0.2003173828125, 0.0992431640625, 0.09332275390625, 0.042236328125, 0.048248291015625, 0.10333251953125, 0.2420654296875, 0.048248291015625]]"
190,1,1,16.71031981,51.80675441,"[[0.035888671875, 0.06219482421875, 0.24755859375, 0.0797119140625, 0.10455322265625, 0.0362548828125, 0.06304931640625, 0.0816650390625, 0.2196044921875, 0.06951904296875]]"
191,1,1,10.23140829,55.52245896,"[[0.038360595703125, 0.058074951171875, 0.2344970703125, 0.070068359375, 0.1112060546875, 0.03973388671875, 0.062164306640625, 0.0780029296875, 0.2257080078125, 0.08209228515625]]"
192,1,1,4.126683639,48.96842695,"[[0.11492919921875, 0.05438232421875, 0.06390380859375, 0.195556640625, 0.09600830078125, 0.15185546875, 0.08721923828125, 0.057159423828125, 0.08563232421875, 0.0933837890625]]"
193,1,1,17.51241197,48.28576463,"[[0.06695556640625, 0.0596923828125, 0.065673828125, 0.070068359375, 0.054443359375, 0.07122802734375, 0.343994140625, 0.046966552734375, 0.050811767578125, 0.170166015625]]"
194,1,1,4.33141105,48.43239034,"[[0.0677490234375, 0.22021484375, 0.097412109375, 0.08544921875, 0.09027099609375, 0.05023193359375, 0.0599365234375, 0.1982421875, 0.0732421875, 0.057220458984375]]"
195,-1,1,4.172281099,48.92570691,"[[0.222900390625, 0.08416748046875, 0.03472900390625, 0.07708740234375, 0.07806396484375, 0.26318359375, 0.05859375, 0.06298828125, 0.043365478515625, 0.07501220703125]]"
196,1,1,16.21952676,48.41129631,"[[0.1722412109375, 0.0626220703125, 0.039825439453125, 0.08135986328125, 0.083251953125, 0.302490234375, 0.068359375, 0.05169677734375, 0.055328369140625, 0.082763671875]]"
197,1,1,4.211516366,48.39529573,"[[0.0650634765625, 0.0545654296875, 0.1131591796875, 0.06097412109375, 0.11126708984375, 0.06475830078125, 0.172607421875, 0.047637939453125, 0.09027099609375, 0.2196044921875]]"
198,1,1,10.09141597,52.19800948,"[[0.036865234375, 0.0694580078125, 0.2177734375, 0.0977783203125, 0.09515380859375, 0.037109375, 0.048858642578125, 0.09979248046875, 0.2452392578125, 0.05194091796875]]"
199,1,1,4.474293867,49.01926652,"[[0.1884765625, 0.07244873046875, 0.0362548828125, 0.09564208984375, 0.07342529296875, 0.29345703125, 0.06475830078125, 0.056549072265625, 0.048370361328125, 0.070556640625]]"
200,1,1,18.10140219,48.21010959,"[[0.1778564453125, 0.07427978515625, 0.03936767578125, 0.061309814453125, 0.0789794921875, 0.3134765625, 0.06396484375, 0.058013916015625, 0.052398681640625, 0.080322265625]]"
201,-1,1,16.14178261,51.5885176,"[[0.047454833984375, 0.11981201171875, 0.1331787109375, 0.07061767578125, 0.09832763671875, 0.037506103515625, 0.1541748046875, 0.0966796875, 0.08905029296875, 0.153076171875]]"
202,1,1,18.03455904,45.95784576,"[[0.1417236328125, 0.0640869140625, 0.054443359375, 0.2301025390625, 0.08154296875, 0.1632080078125, 0.057342529296875, 0.06976318359375, 0.0794677734375, 0.058441162109375]]"
203,1,1,4.663318884,48.88184998,"[[0.07977294921875, 0.224853515625, 0.080322265625, 0.078369140625, 0.09698486328125, 0.06866455078125, 0.050018310546875, 0.1966552734375, 0.070068359375, 0.0543212890625]]"
204,-1,1,4.279334231,48.83155778,"[[0.055419921875, 0.044281005859375, 0.09521484375, 0.07470703125, 0.07568359375, 0.05975341796875, 0.263427734375, 0.040771484375, 0.0753173828125, 0.21533203125]]"
205,1,1,17.01097608,51.32780507,"[[0.07110595703125, 0.06573486328125, 0.063232421875, 0.0697021484375, 0.055633544921875, 0.07635498046875, 0.3271484375, 0.048858642578125, 0.047515869140625, 0.1746826171875]]"
206,1,1,4.324656605,48.78857006,"[[0.137451171875, 0.1728515625, 0.050567626953125, 0.105712890625, 0.094482421875, 0.12335205078125, 0.0794677734375, 0.11212158203125, 0.043914794921875, 0.08001708984375]]"
207,1,1,4.307425698,48.806303,"[[0.067138671875, 0.059326171875, 0.0655517578125, 0.0701904296875, 0.054351806640625, 0.07147216796875, 0.34423828125, 0.046722412109375, 0.050689697265625, 0.17041015625]]"
208,-1,1,-1.907131518,39.06176811,"[[0.182373046875, 0.142822265625, 0.042877197265625, 0.06396484375, 0.10235595703125, 0.2015380859375, 0.04052734375, 0.1142578125, 0.0489501953125, 0.060272216796875]]"
209,1,1,4.307098455,48.83587959,"[[0.1319580078125, 0.2027587890625, 0.05682373046875, 0.07989501953125, 0.108154296875, 0.1077880859375, 0.04443359375, 0.1544189453125, 0.053436279296875, 0.060333251953125]]"
210,1,1,15.97126829,48.62805724,"[[0.1842041015625, 0.0748291015625, 0.040740966796875, 0.06256103515625, 0.0892333984375, 0.30029296875, 0.05615234375, 0.05816650390625, 0.0550537109375, 0.07867431640625]]"
211,1,1,4.47522888,48.93948557,"[[0.06781005859375, 0.060577392578125, 0.06536865234375, 0.07080078125, 0.054107666015625, 0.07220458984375, 0.34326171875, 0.047393798828125, 0.050628662109375, 0.1678466796875]]"
212,-1,1,4.514577817,49.01359481,"[[0.1773681640625, 0.06878662109375, 0.03961181640625, 0.1368408203125, 0.08135986328125, 0.23779296875, 0.06610107421875, 0.06005859375, 0.0552978515625, 0.0767822265625]]"
213,-1,1,4.238676527,48.74529414,"[[0.046539306640625, 0.053558349609375, 0.187255859375, 0.1331787109375, 0.117431640625, 0.047637939453125, 0.0501708984375, 0.0723876953125, 0.2310791015625, 0.06085205078125]]"
214,-1,1,4.177339179,48.31884151,"[[0.035980224609375, 0.06475830078125, 0.234130859375, 0.08447265625, 0.0982666015625, 0.036834716796875, 0.052490234375, 0.09149169921875, 0.2442626953125, 0.057342529296875]]"
215,1,1,3.065765517,48.97826285,"[[0.06683349609375, 0.060638427734375, 0.06573486328125, 0.07037353515625, 0.05462646484375, 0.0711669921875, 0.34375, 0.046630859375, 0.05072021484375, 0.169677734375]]"
216,1,1,4.440006261,48.92568812,"[[0.169189453125, 0.07794189453125, 0.042755126953125, 0.05938720703125, 0.081787109375, 0.307373046875, 0.061767578125, 0.0614013671875, 0.05877685546875, 0.07952880859375]]"
217,1,1,2.233626614,48.43868661,"[[0.070556640625, 0.07550048828125, 0.1273193359375, 0.05364990234375, 0.184814453125, 0.0770263671875, 0.07147216796875, 0.07415771484375, 0.13037109375, 0.135009765625]]"
